run_utc,run_date,routine,project,status,jira_key,topic,affected_area,wiki_book,wiki_page,wiki_page_id,crud_op,previous_content,new_content,outcome,confidence,fix_version,evidence
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,115,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,116,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,120,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,121,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,122,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,123,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,124,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,126,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,127,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,128,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,129,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,130,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,131,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,132,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,133,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,134,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,135,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,137,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,138,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,139,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,140,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,142,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,143,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,144,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,146,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,147,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,148,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,150,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,152,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,154,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,156,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,158,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,172,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,174,,,,,,,
2026-01-20T030000Z,2026-01-20,pnp_daily_sync,PnP,NO_CHANGE,,,,,,176,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,115,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,116,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,120,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,121,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,122,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,123,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,124,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,126,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,127,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,128,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,129,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,130,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,131,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,132,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,133,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,134,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,135,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,137,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,138,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,139,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,140,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,142,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,143,,,,,,,
2026-02-17T030000Z,2026-02-17,pnp_daily_sync,PnP,NO_CHANGE,,,,,,144,,,,,,,
